c,y,h,k,invest,lambda,productivity,L,X,mu
0.9100908866486932,1.2510948703615727,0.3386577627899614,12.400188991753932,0.3410039837128797,1.0114445459067638,3.6941186115481752,0.6616537345204914,6.6177354117835785,1.6294140981369183
0.9097624062459108,1.2425730794795493,0.3367708154547596,12.422994940193723,0.3328106732336387,1.0072616181921628,3.6895213306139882,0.6622830163567668,6.619191055150462,1.6280403370529526
0.9143645042142164,1.2631343418800622,0.34016054056945916,12.461189904354725,0.3487698376658459,1.0167580194226944,3.713537894275611,0.6611912293854693,6.617111409065956,1.630265364536684
0.9141010862493492,1.253570014725822,0.33798037547184934,12.48912908522233,0.339468928476473,1.0121117259633323,3.709071292034461,0.6618191101741399,6.617419892687511,1.628797699651403
0.9125838371766068,1.2393457162382178,0.33514968212356305,12.503662737153384,0.32676187906161097,1.0052317944448246,3.697853560490538,0.6628299042814412,6.6205282212951975,1.626702118616559
0.9152267184017366,1.250924447253265,0.33708746077688434,12.526768897576076,0.3356977288515284,1.0104759538763157,3.71105681524844,0.6623537231122782,6.621387938388793,1.627786771158858
0.91960247913181,1.2701579183676346,0.34022675373414574,12.5641551143725,0.35055543923582455,1.0193692422623102,3.7338728513700263,0.6613108521883205,6.619022390815768,1.6298819825994655
0.919255326156963,1.2602940531113012,0.33799716444379446,12.591089963467525,0.3410387269543381,1.0145982326044187,3.7290568451724857,0.6619374478476969,6.619122987290397,1.628404393012764
0.9163593061469589,1.2386890481654498,0.33387199738964435,12.598642456399329,0.32232974201849085,1.0042544437569494,3.7100814144635517,0.6633877950875003,6.623338691171713,1.6254122539357436
0.9176351370325747,1.244253470549417,0.33485458350091385,12.610294728506187,0.3266183335168424,1.0066599179314577,3.7158560113846715,0.6633179107008416,6.6261502385536275,1.625748815532742
0.9183070308817973,1.2455859143574415,0.33501260620581846,12.622316243769177,0.3272788834756442,1.0071044268313947,3.7180973666311448,0.6634453533339494,6.628522608492446,1.6256053435134188
0.917089755221136,1.2364326863203874,0.3333074153677902,12.626101268774198,0.3193429310992513,1.0026232285526062,3.7095860639671074,0.6641963741732825,6.632362932275411,1.6241782706845733
0.9219565352798416,1.2625351053899507,0.33794886365521404,12.651027307164952,0.3405785701101091,1.0147449754871996,3.7363167288930783,0.6628214883185769,6.631177775392657,1.6271427814773896
0.9212170296398862,1.2531762322468942,0.3359799288168666,12.666710827092837,0.33195920260700806,1.0102367452417584,3.730119260776193,0.6634335803146194,6.632080069036524,1.6257847207544882
0.9204816287122537,1.245854945985101,0.3345234974642991,12.675416373688364,0.3253733172728474,1.006657551860971,3.724339524145676,0.6640019803748695,6.6343485646685725,1.6246433269514513
0.9188916484620927,1.235346524327056,0.33261602346974134,12.674985840211118,0.3164548758649635,1.0015614056265285,3.714010446743804,0.6648170484890478,6.638297684731974,1.6230896126760284
0.917699225389434,1.2290047490972682,0.33158666457619185,12.669416717913673,0.3113055237078341,0.9984136689103638,3.7064235386942626,0.6654340169059112,6.642881251682585,1.6220437858134833
0.9196335298608611,1.2409685554126868,0.33386004024428,12.674016325517657,0.32133502555182564,1.0038968667904606,3.7170528061142076,0.6649362672738701,6.644733086270047,1.6232958241243822
0.9191279295409576,1.2372777081451822,0.33319445152046573,12.67531569598394,0.3181497786042246,1.0020547347952622,3.713376403643712,0.6652895925753901,6.6470653261225765,1.622664315244835
0.9130293986221105,1.203527132731562,0.32727580397305245,12.648930537693793,0.2904977341094513,0.9860462529672818,3.677893733204932,0.6675127148073992,6.655082989537266,1.6182857903108003
0.9125582735972887,1.2067541445509735,0.32832595153205124,12.626903145205134,0.29419587095368477,0.98739370473894,3.675905343705028,0.6676663112837045,6.661248739051488,1.6184460968946157
0.9087426214090285,1.1906024058452769,0.325867299277095,12.593090351011254,0.28185978443624826,0.9796588817513932,3.6547711052367595,0.6689276132913635,6.669256565869245,1.6162628967169859
0.9098187956294628,1.2039068968053743,0.32878203509122683,12.572351193411883,0.29408810117591166,0.9857994605616506,3.662295519489674,0.6684279644995715,6.673548874191093,1.6177612128913859
0.9103904560951422,1.211560759933988,0.33046725967183094,12.559212717415432,0.3011703038388458,0.9893524595712233,3.666530596003629,0.6681171359372803,6.675726727100153,1.6186576413847296
0.9118556291857152,1.2224605244336004,0.33259062587650545,12.555837294727931,0.3106048952478853,0.9944770742339734,3.6756346696004925,0.6675155182047331,6.675563428513632,1.620016121721675
0.9131642882635168,1.2303662989971484,0.33402126911285657,12.559143373093365,0.3172020107336316,0.9982292629000585,3.683454433233591,0.6670041786638863,6.673985816549412,1.621049640295861
0.9155109161908896,1.242529073244062,0.3360941212384184,12.572182945819204,0.3270181570531724,1.0040063006555946,3.696908857431898,0.6661761356422654,6.670493113656053,1.6226353254165884
0.9129879159384957,1.2257877220581188,0.33291352414870345,12.570678178293347,0.31279980611962316,0.9961831494327816,3.682028159902901,0.6670623189355973,6.670530278141744,1.6206352385567568
0.9124987739639921,1.2234148680586496,0.33251346361818895,12.56732731793067,0.3109160940946574,0.9950722173500157,3.6793551411041583,0.6672047558128472,6.670963786709381,1.620352883404058
0.9154998287227597,1.2406458515649088,0.3356013645136627,12.578290157824553,0.32514602284214916,1.0031944681237484,3.6967347920593445,0.6661521685563279,6.66826604352478,1.6225106194941654
0.9123761329585034,1.2210629626959235,0.3319609117359995,12.572519733616359,0.30868682973742023,0.9940118545867663,3.678439479020234,0.6672509737215109,6.669478527436302,1.620126123302406
0.9126327126378427,1.2237296853687343,0.33252493430147906,12.56930371300684,0.3110969727308916,0.9952528174657556,3.680172128777866,0.667132377277842,6.670005740391193,1.620441374599433
0.9159159225945541,1.2424876263765567,0.33588258011401645,12.581642823963673,0.32657170378200273,1.0040900416278378,3.6991351991269474,0.6659914700855218,6.667122586238057,1.6227820531481252
0.9201741979047071,1.2632221713406324,0.33933338650358047,12.610149726800508,0.3430479734359254,1.0139070749211212,3.722992864576104,0.6645962828292206,6.661076941110672,1.625425901986292
0.9214854584240664,1.2642341336864484,0.3390480299609358,12.637644658892876,0.3427486752623822,1.0144641450240248,3.729199683862236,0.6643031906858662,6.655921217038668,1.625642356763402
0.9196175350420841,1.2479972060697437,0.3357510911419824,12.650083213448214,0.32837967102765964,1.0068619610941265,3.7171250668629767,0.6651219972078196,6.654578004192819,1.6236589153794891
0.9198862134406997,1.246811078873494,0.33536707836898083,12.660755998544802,0.32692486543279436,1.0062849778805294,3.7178339029610274,0.66516909284339,6.653753125404556,1.6234653069287344
0.920059867653264,1.2454909905346343,0.3349912349408195,12.669668221462553,0.3254311228813704,1.0056340106251749,3.7180500764300257,0.6652470209220094,6.653386577923281,1.6232399580602264
0.924645505499992,1.2688301240410178,0.3389953622394868,12.697111134467015,0.3441846185410259,1.0165956055506333,3.743572907939103,0.663821750781193,6.6490525578914665,1.6260805457090397
0.927454512172932,1.2783618479283847,0.3402617485635415,12.730590691860792,0.35090733575545263,1.0211039228643188,3.7580957713337257,0.6630968042657058,6.643885553538778,1.6272592705514164
